track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,mode,speechiness,tempo,valence
6geJ0sDVSZVkGQiKKYp4U9,50,0.968,0.501,174120,0.109,0.0137,0.125,Major,0.115,142.993,0.307
a61B0IsN38wyDiKTh4TthB,21,0.995,0.465,430853,0.00412,0.953,0.0594,Major,0.178,165.903,0.0398
PoxPVN9roLZoiUosL0m8Kx,60,0.149,0.55,277013,0.625,0,0.161,Minor,0.0399,149.927,0.317
EHcWKMIqWM8UWDiuWCBBOK,62,0.0233,0.37,467320,0.515,0.205,0.0966,Minor,0.0321,115.732,0.42
4Orh30xdSm0aZwtRS7pXoI,35,0.276,0.305,30640,0.946,0,0.664,Major,0.324,146.518,0.737
VHmCX5FsphWUpO5Et81imW,18,0.773,0.662,209333,0.771,0,0.872,Minor,0.904,111.7,0.408
OZqO4MAqqWWUwo9GsK7UaK,77,0.444,0.667,248440,0.705,0,0.107,Major,0.0488,113.808,0.506
9eveKx9iBeHo6wqzErhTSI,66,0.135,0.657,222013,0.655,0.00303,0.102,Major,0.0248,92.259,0.668
nIchfL88FZCb2KFXw1AQcw,58,0.00569,0.41,237853,0.718,9.95e-4,0.167,Major,0.0488,111.504,0.412
sjJrO89Kzp0zYsuDQn3TJG,55,0.152,0.555,238600,0.726,1.78e-4,0.148,Major,0.0368,107.719,0.505
Kn34r4xpNEyqpiMmIYGtJV,62,0.289,0.605,206947,0.573,0.0406,0.133,Major,0.037,107.882,0.581
0WfKZEudropj74Sg979b9x,58,0.0228,0.657,231307,0.826,4.61e-5,0.524,Major,0.0537,110.972,0.63
qkLSMvGOLMn9umavsMTUOz,67,0.164,0.658,188373,0.788,0,0.117,Minor,0.0437,116.043,0.468
n5WUvpIpZd3NIncK3e4AtJ,57,0.00884,0.592,409400,0.882,0.0155,0.0506,Major,0.0468,92.157,0.442
n5hBlkW5LjobYrc9peqgLO,65,2.48e-4,0.443,204667,0.819,0.00759,0.0802,Major,0.0322,154.958,0.494
MMz9TCtmzPutjetwhll1Lu,54,9.13e-4,0.154,192920,0.972,0.247,0.368,Major,0.111,205.467,0.213
GG4XOQeLYvC0Ks8hq6obTD,21,0.723,0.566,409200,0.922,0,0.855,Minor,0.904,116.77,0.389
JKp87wqyD24a3RBwgjxWZm,27,0.778,0.39,245467,0.335,2.38e-5,0.0993,Major,0.0499,149.708,0.45
k1CfZZFFxn5vpgiIlCSDgV,28,0.991,0.297,557120,0.012,0.96,0.104,Major,0.0419,79.093,0.108
Sz1sJZ9uXtPdtR7CWqk9st,65,0.0161,0.534,216107,0.825,0,0.101,Major,0.036,135.945,0.279
FRdDrQFgf1ZSYMCHDTcJlR,34,0.989,0.434,270560,9.53e-4,0.719,0.062,Major,0.0807,64.01,0.104
0nGoifvVs7rIYe0wtGNTpe,14,0.775,0.586,626053,0.87,0,0.947,Major,0.944,71.253,0.17
NEUFHzqhe0yUI44vF2b12K,29,0.83,0.279,259067,0.26,0.964,0.102,Major,0.0301,94.227,0.213
hAnSBNI50MWiTFwdflRTKP,37,0.818,0.47,94444,0.903,0,0.892,Major,0.795,126.751,0.251
Jj2Ej7HTMcBYuVB8WRTRMr,60,0.0217,0.486,211387,0.74,0,0.326,Major,0.0438,139.923,0.488
GKJGcmNTzp8jfUG8AAD9HA,55,0.191,0.77,153613,0.752,1.05e-5,0.272,Major,0.229,88.983,0.704
gFnj2sRYmXaL8NSHpniMIr,13,0.837,0.638,240773,0.747,0,0.507,Major,0.863,79.363,0.655
ahRzqGDttplgQThq56nb1C,8,0.933,0.126,355787,0.0599,0.892,0.178,Major,0.0407,95.084,0.0368
BeLKvPEY8ga1aSm1rVKWN0,22,0.447,0.638,329263,0.479,1.24e-6,0.644,Minor,0.956,82.191,0.397
LJmebnWgvCeqQbhyWLpUry,62,0.103,0.477,184707,0.952,2.38e-6,0.441,Major,0.0402,170.099,0.867
ThUyYAZyBBpWgpcae2jBFM,54,0.0826,0.693,215410,0.698,1.31e-6,0.114,Minor,0.0518,91.592,0.468
XF3fPCBN3GMgdlBBwuHAso,44,0.00408,0.593,199533,0.911,0,0.158,Major,0.0791,133.043,0.512
4ji75O1fWcHJw6965xoE4S,41,0.631,0.47,828828,0.528,0,0.662,Major,0.935,76.382,0.0634
CbsxDITpgGaQCFKITTfxU2,62,0.0282,0.561,254200,0.784,0.451,0.0544,Major,0.0629,137.153,0.546
rjTEqmW5GO8PnGAGmQeYAW,18,0.834,0.636,51853,0.516,0,0.798,Major,0.941,97.514,0.584
ilpWoJ9I7fTGhES8ZQTMtU,14,0.873,0.704,262733,0.48,0,0.929,Major,0.835,122.906,0.824
f3ZKPmlaog3LPFzFrf5Gk1,11,0.826,0.483,809640,0.448,0,0.951,Major,0.954,86.362,0.278
WPlxWJ4va2Ww9aSf4TPxRT,59,0.0333,0.477,222440,0.663,0,0.145,Minor,0.0285,94.084,0.344
mf7puhsgUEcdbzWg0XxFl2,16,0.87,0.562,178880,0.833,0,0.965,Minor,0.927,110.664,0.346
jKUs4toOKJdk6UvaIcwD0R,68,0.0242,0.596,249382,0.827,0,0.0958,Major,0.0372,115.034,0.329
QDvaSnDvrkQ5hjGc9XqksC,59,0.131,0.534,271787,0.755,0,0.0888,Major,0.0385,119.951,0.324
WXaXfNeOuoX9awOHzzUhfC,55,0.482,0.536,200373,0.664,0,0.0925,Major,0.0276,89.963,0.38
PsQIPQOu2MQ82EuVMwvIO6,34,0.988,0.27,427187,0.0304,0.691,0.107,Major,0.0512,112.957,0.0387
HBuanyd8p1i5hcFsNRnC0p,32,0.901,0.406,264585,0.902,0,0.88,Major,0.899,177.869,0.205
wmVR2zN0bdDq9XjOFmOzqy,23,0.791,0.515,380520,0.959,0,0.69,Major,0.942,76.481,0.213
rtUfPTq7XGj4UaQlt6X2KV,67,0.104,0.365,268733,0.804,6.58e-5,0.15,Minor,0.105,171.597,0.577
FGYTVF3K7s0fPstBulEJfx,37,0.909,0.61,299747,0.78,0,0.841,Minor,0.93,87.661,0.551
1XwuXnVZyOXoER0fW5vtrN,56,0.0869,0.655,200373,0.826,2.09e-4,0.0836,Major,0.0433,111.986,0.616
By0bdH7xrGVnqBvuNmhTgC,33,0.851,0.567,198067,0.948,0,0.75,Major,0.926,126.914,0.104
ehHBtsDxKORIaLlssXvZuI,54,0.00969,0.616,349267,0.706,0.313,0.111,Major,0.0233,89.998,0.655
HZyOjPZEtQmO7iMopOhrqo,0,0.932,0.28,224400,0.093,0.0021,0.688,Major,0.0644,77.561,0.109
zPrRj4LGmfl2vXKikjRIYy,47,0.988,0.362,574694,0.113,1.22e-4,0.208,Major,0.0441,101.117,0.215
xk6ThQeNpBOcMH02zI3DNq,35,0.00212,0.285,389600,0.963,0.753,0.688,Major,0.0645,128.627,0.48
pl3vrsUbeteHA44hZrSdbl,64,0.0547,0.618,206920,0.934,0,0.11,Major,0.0498,126.035,0.724
c4mLY5nVNROT83i0RtCZyk,59,0.00556,0.476,188886,0.964,0,0.268,Major,0.127,167.112,0.724
i1TsNTqud3druBWPjEArL6,14,0.886,0.568,108867,0.48,0,0.89,Minor,0.937,83.271,0.555
HZrGCb0aHfwexrxnHMcI60,60,0.00725,0.495,276000,0.834,4e-5,0.126,Minor,0.0967,150.049,0.247
xGTboInRJxjOLZxrdswp7W,17,0.787,0.509,48547,0.743,0,0.171,Minor,0.732,117.436,0.73
juu8h44PeWw0TOvcYx29PU,59,0.338,0.438,163587,0.349,5.7e-5,0.417,Major,0.038,124.984,0.683
cphEALG9tWr1ZELQg9gBGq,29,0.976,0.532,266187,0.297,0.735,0.0773,Major,0.0573,98.163,0.941
UsKEgIDd0GzX4uwGBrULji,58,0.224,0.628,217573,0.779,0.776,0.151,Major,0.0831,180.837,0.936
0cryrxNznMVy97shGOAAmh,60,0.473,0.693,331760,0.496,1.14e-5,0.0738,Major,0.0444,124.959,0.149
AHAqVEpzDiefzKM29jjrLe,60,0.455,0.714,168000,0.522,1.02e-5,0.0967,Major,0.0283,121.312,0.69
SDN3MR9L22Kv0EWDzTyIu7,32,0.917,0.408,400162,0.902,0,0.884,Minor,0.913,90.363,0.168
ra3uc67po331oh1LBavB9e,15,0.908,0.645,189667,0.424,0,0.904,Minor,0.931,141.902,0.64
rbPlgIm46JDAmmERsvY4c2,53,0.904,0.516,171293,0.118,1.12e-6,0.109,Major,0.0331,91.693,0.398
dNGaRS4cNacdQr6IQc7N6p,60,0.208,0.22,258333,0.769,0,0.0985,Major,0.054,170.773,0.495
SwEtNigqkvcQva4ku2itij,27,0.877,0.573,332108,0.371,0,0.754,Major,0.944,89.779,0.266
EObltdxDzahCKjvdseLnEm,10,0.864,0.558,181473,0.432,0,0.583,Minor,0.955,87.913,0.353
hT0jPoZAdKGStp4lByC7Xg,29,0.939,0.156,623369,0.0335,0.789,0.124,Minor,0.0411,67.197,0.0359
vSDWTgNXkU4LkNT3hTkzzm,60,0.0111,0.495,224480,0.936,7.09e-4,0.276,Minor,0.0401,107.394,0.837
Vrh4kQ9CHqF6PYW979NIr3,60,0.113,0.663,242373,0.774,0.112,0.462,Major,0.0863,102.982,0.681
ToMJfTIhpUBUnN59VlPyfL,57,0.378,0.445,195760,0.68,2.09e-4,0.102,Major,0.0528,163.664,0.75
aSu9J6KONl4EDW1amc1NTb,25,0.984,0.23,604853,0.077,0.899,0.0844,Major,0.0467,168.504,0.0381
0YIE0qCWhRPujLxOyPiDR2,54,0.0106,0.346,301867,0.808,0.685,0.247,Minor,0.0302,219.331,0.706
pOrKeSliUTXTEz5sRQqrMy,29,0.949,0.0957,529387,0.131,0.0839,0.131,Major,0.0438,84.305,0.0358
hhbNVmfJdkdNPu2Rb91Lp9,52,1.94e-4,0.554,273000,0.904,0,0.315,Major,0.136,89.397,0.65
1mADh1YFGXjbcGyIRMbDfL,40,0.992,0.108,232000,0.0346,0.00604,0.0993,Minor,0.044,57.755,0.0393
cUDnp6DachbBHNjA7JndCJ,65,0.755,0.249,262320,0.492,0,0.243,Minor,0.0352,54.134,0.34
i1VJRoMVQ054cF6uQ16fEC,63,0.0139,0.63,220999,0.969,8.65e-4,0.0698,Major,0.0522,101.014,0.792
LsBN0Wa1oVFtSLms14eHCv,65,0.431,0.566,233467,0.766,0,0.101,Major,0.0399,168.005,0.547
SMIyVtwxsgHjHRXpS7Cu3x,11,0.886,0.598,127147,0.408,0,0.648,Major,0.953,136.13,0.486
CRj3hczDHRnRy6Wt7bKweC,52,0.0144,0.753,242133,0.753,4.43e-5,0.0711,Minor,0.0436,113.068,0.913
eBYXB6iAinqpVbJk0B5R2e,64,0.0483,0.641,238787,0.967,2.76e-4,0.442,Minor,0.0601,113.017,0.725
io0RraDfkJq39diL0ovpHa,71,0.386,0.371,266533,0.609,0,0.104,Major,0.0295,136.526,0.426
9NdkZ2wCghDYCH7SKgvj7e,54,0.883,0.575,187720,0.174,0.898,0.108,Major,0.0424,113.134,0.381
2d4lpVJFum23DEFKi2U5VH,51,0.0575,0.412,240733,0.746,0,0.0791,Major,0.0362,77.76,0.482
yJV4Z66i7NpDD7Usrl8VRQ,56,0.278,0.637,247794,0.686,0.00702,0.0576,Major,0.0568,132.992,0.652
GlpPzwZtqBif8aPDBBrrXP,57,0.382,0.474,249627,0.351,0.00108,0.0802,Major,0.0286,140.804,0.235
jV51N39aGnJUyihbOsYDMY,57,0.178,0.488,244040,0.725,2.33e-6,0.661,Minor,0.0513,81.235,0.309
KfSygJWhtm4U6tjHhfRRcq,57,0.634,0.317,244080,0.582,0,0.113,Major,0.0563,65.591,0.444
4XZ4rs69l2RNxKKGyqDyye,43,0.979,0.233,326880,0.0484,0.895,0.222,Major,0.0392,75.688,0.0347
LUEdZ2rtKPihGxm1wkADyi,34,0.989,0.327,255440,0.231,0.863,0.104,Minor,0.043,100.579,0.597
AGi4oZL3Sx1ctlCfxHZTvk,27,0.571,0.442,185800,0.821,0,0.899,Major,0.919,60.673,0.601
mbBY3DBbdb5JvWFopxUJbr,20,0.671,0.633,41926,0.231,0,0.595,Minor,0.942,167.713,0.49
D5M2r0Qvs4t2X0QGNMFTMM,0,0.991,0.148,377507,0.00261,0.918,0.111,Major,0.0367,68.931,0.0762
6p4qvZcgWUuzPvkQJNeeHI,9,0.484,0.666,102347,0.28,0,0.153,Major,0.852,97.969,0.488
7m9vTvUkFs94SHxnYHHyOE,37,0.97,0.221,539040,0.016,0.826,0.0431,Major,0.0369,136.039,0.0368
4n8V51u69pHQtEyi04nPPz,16,0.853,0.572,267707,0.454,0,0.753,Major,0.936,107.534,0.257
suGl2nyw6pnqAw85lQBxHv,26,0.994,0.558,69747,0.0136,0.942,0.0807,Major,0.0339,70.795,0.222
qpzlRe2PGPK97jtZWYYXTr,22,0.815,0.571,114480,0.929,5.84e-5,0.72,Major,0.913,54.855,0.105
PyJLo0H5LKNqZvPEgYCmGq,38,0.974,0.212,144693,0.0119,0.737,0.127,Minor,0.0384,91.46,0.0423
6cNMcuyChmgOx3pWrAEqj2,10,0.855,0.605,316693,0.749,0,0.933,Minor,0.939,65.934,0.258
7DD1m9szcxRKmGhbMtl67W,56,0.0308,0.523,205733,0.762,0,0.0675,Major,0.0346,128.064,0.881
s3cSHnLF27CfRvw8wFuv76,21,0.82,0.648,258330,0.426,0,0.772,Major,0.951,89.14,0.645
XIW8nDCpMXLqTg8EIz8dhm,32,0.979,0.0701,416455,0.0325,6.49e-5,0.155,Minor,0.0446,76.898,0.0336
ocTNoLoitOUjoRhin0z2SI,61,0.0793,0.77,131867,0.833,0,0.0819,Major,0.028,109.928,0.964
E3peiCposf6fILD9WMOquM,35,0.981,0.588,85027,0.124,0.88,0.101,Minor,0.0326,105.38,0.648
TTOS01d7p1GFTE20lEI3UA,0,0.873,0.439,238653,0.133,0.0208,0.0744,Major,0.0445,115.719,0.477
eKo9j2b0j9Ya03iJexk4sd,56,0.0243,0.673,196733,0.887,4.1e-6,0.0654,Minor,0.255,92.553,0.726
HoeELY5oSOL6571oa8qDM6,26,0.888,0.222,508840,0.409,0.549,0.211,Minor,0.0552,78.03,0.118
FeagGG1TFYNFNvIzKa6MCc,28,0.733,0.528,282693,0.724,0,0.966,Major,0.943,65.014,0.697
OeHYSUtV7rIR2tIAvDGNaP,57,6.43e-4,0.598,228320,0.743,0,0.112,Major,0.0307,110.337,0.533
8ap9Q1fFiWsN9nMAooAjuk,9,0.876,0.56,1980440,0.598,0,0.982,Major,0.915,128.244,0.339
pb4gAM78yHtOmPnB24H2mo,37,0.04,0.554,214093,0.968,7.55e-6,0.871,Minor,0.038,100.772,0.562
WAsIQOiS94Y8s70N6g2y0k,60,0.0762,0.321,1025280,0.479,0.00471,0.151,Minor,0.049,109.239,0.139
3Gz8fNTXnZ52yGHRS8YqlK,59,0.184,0.739,352933,0.335,0.244,0.131,Major,0.0346,125.11,0.818
PgG1qEb9cmaW5VMowyRfDa,44,0.505,0.759,216787,0.552,0,0.165,Minor,0.0322,101.321,0.436
fzPdcVSI0Er4ofRgdd7YGz,33,0.978,0.226,124000,0.0214,0.925,0.139,Minor,0.0382,80.746,0.0907
wNLb67jhszvkFoMGhrdIV4,82,0.0021,0.592,329733,0.767,0.00165,0.127,Minor,0.027,96.483,0.328
RKtj6iK703jhXYABGueiQT,22,0.706,0.505,106067,0.719,0,0.977,Major,0.931,159.886,0.0717
GwGOtEQ2IZ22DKEseGIoY8,9,0.687,0.713,350280,0.301,0,0.45,Minor,0.935,114.558,0.621
BcMLkymEpJeYLJ9KUHrvsO,19,0.861,0.507,146635,0.867,0,0.598,Major,0.944,88.804,0.626
VZmEArFez9t3yZNAxZdiHU,14,0.789,0.626,55333,0.717,0,0.919,Minor,0.949,84.419,0.627
P2BWbMQBVoERzy0Atod3KJ,34,0.937,0.414,251773,0.32,0.0152,0.0829,Major,0.0311,133.188,0.255
413U5bI6Xv7JzoBZ5KrIj8,65,0.00136,0.516,235587,0.781,7.35e-4,0.11,Minor,0.0364,116.793,0.897
qqrRQuaGDsCvm7t7wwPdY9,44,0.992,0.273,223347,0.0419,0.888,0.119,Minor,0.0364,93.747,0.171
eGcyB6jIs5M0bszj6iLuI5,17,0.904,0.614,203500,0.413,0,0.544,Minor,0.777,109.477,0.453
isGC7LF3k2QaRyzGi1nSZv,59,0.00987,0.415,225333,0.901,0.361,0.136,Major,0.0428,128.216,0.424
U0BvgprdYGC2HRTVBujEOG,54,0.514,0.598,207134,0.784,0,0.123,Major,0.0337,105.009,0.597
1ZZwYpCXv6Wmk6QxeTN1Cs,20,0.848,0.682,147987,0.855,0,0.704,Minor,0.95,59.14,0.477
mQMNOKWdEQzUnfcGNN0qV4,16,0.888,0.447,155387,0.701,0,0.933,Minor,0.94,65.786,0.389
rdeTGf8ksaU6FLjaZ9GDVa,31,0.989,0.115,382133,0.0373,0.702,0.0716,Minor,0.0453,70.999,0.285
36xDyjRD8JwiK0yfeS8GCf,36,0.971,0.265,466293,0.0689,0.754,0.0807,Major,0.0453,95.684,0.253
LqLJfxPFgIYv7GJPbH7gEp,63,0.0867,0.592,234133,0.865,3.53e-6,0.103,Major,0.0282,124.278,0.659
q897LwMw4VlLn0BwWDn1eP,44,0.846,0.413,104813,0.701,5.52e-5,0.955,Minor,0.734,86.352,0.249
y8DllMG3LwlrJjWeJ2NyFZ,28,0.947,0.487,144993,0.528,1.31e-5,0.733,Minor,0.932,82.277,0.653
C6cYBpBAZOoCU5SGz544Sl,32,1.41e-5,0.382,219035,0.955,0.164,0.325,Minor,0.0673,104.99,0.295
OSNoC7eqj4ssIHvfMF8hDe,17,0.849,0.596,239987,0.194,0,0.778,Major,0.937,133.339,0.332
4QM9mYEaPE3yaS8YW1pJes,41,0.995,0.382,410133,0.0098,0.891,0.0966,Minor,0.0534,94.861,0.0909
Hj9pBgVeMxOxunf3cMJQfc,13,0.813,0.458,508528,0.445,1.5e-6,0.889,Major,0.934,82.892,0.274
dZCbyIvvfUmhaDH6m637Ox,58,8.45e-5,0.434,176160,0.961,2.88e-6,0.0938,Major,0.0974,153.969,0.274
HV6hzsWoDwjBwARsj6yp20,28,0.917,0.237,221880,0.264,0.878,0.108,Minor,0.0322,187.342,0.503
VC96SVwVUwUw3UgdAGIO9V,39,0.942,0.175,660240,0.0641,0.85,0.0649,Minor,0.0382,66.245,0.103
56Tob9323p99JqguIamyVg,39,0.977,0.178,224680,0.113,0.881,0.109,Major,0.0396,132.031,0.0348
iGv9jiDAZrFERreQg1d1LW,21,0.532,0.704,166920,0.808,0,0.317,Major,0.44,124.46,0.855
GuU7itBfLD7R5KH6jFuFPH,27,0.811,0.587,97107,0.82,0,0.882,Major,0.903,91.813,0.571
klYc0sYZ8YKGq6uoPH5XFA,37,0.978,0.194,124027,0.132,0.9,0.0993,Major,0.0362,77.6,0.0639
m6B5MdWdDvgu4zSihLQfbb,32,0.696,0.439,224360,0.925,0,0.897,Minor,0.929,72.574,0.268
Lc0y7nRptXQ1Tf9ZZaWHEC,33,0.819,0.501,233680,0.989,0,0.975,Major,0.916,87.84,0.153
SkgZkzIGG3vhK8olyR9LHl,32,0.889,0.45,220039,0.782,0,0.801,Major,0.935,80.806,0.413
Yhbu3TUnjm0dFd4XU93qwB,19,0.987,0.337,265292,0.0917,0.00664,0.0891,Minor,0.0411,79.419,0.24
n0QYJLljS191As1gfZrm8Y,10,0.738,0.632,139000,0.321,0,0.85,Major,0.951,83.662,0.506
xICI2R43h36aCX761MBWSl,29,0.993,0.184,83093,0.00188,0.95,0.0629,Major,0.046,176.782,0.423
lYCAptOB8mHFD8vBZ74mYA,12,0.811,0.512,175000,0.466,0,0.976,Major,0.934,74.072,0.436
aJ7IGf4TqbOPneQILM9GYZ,23,0.666,0.551,200933,0.542,0,0.487,Minor,0.941,142.582,0.307
gSvhs845iD2aNvemqM9Mhu,24,0.758,0.774,81560,0.566,0,0.667,Major,0.926,78.781,0.762
c5xZg8y3BlzXEKJC5pEYrI,59,0.235,0.441,211573,0.782,0.0055,0.195,Major,0.0478,95.13,0.43
ipzzSIJNe27akBVaanLALF,29,0.974,0.375,357133,0.0906,0.367,0.0904,Major,0.0449,134.8,0.208
1oiNAxTe97I8aQY4SwlD35,28,0.848,0.582,302573,0.808,0,0.815,Minor,0.825,111.89,0.581
BSWRChIeWqtn0d1PRIybuJ,64,7.73e-4,0.632,324560,0.845,0.00152,0.0618,Major,0.0333,89.232,0.433
YDLRGO7jLkPxvQFRefVLlh,53,0.0155,0.549,231367,0.946,0.00238,0.109,Major,0.043,105.22,0.364
zpWIPFqcOadqgG9csQyRX2,28,0.962,0.0679,419376,0.0711,0.784,0.663,Major,0.04,73.156,0.0394
FoqtYEMrbHvRYhI940MNv0,56,0.721,0.673,222493,0.346,4.48e-6,0.0475,Major,0.0245,80.012,0.396
uHPWOdBCjDgKTJ8O4QXd8r,20,0.76,0.57,345467,0.377,0,0.735,Major,0.95,89.397,0.245
dwDRdZMSSNgLC4hDDe43Rg,30,0.802,0.589,147813,0.954,0,0.725,Minor,0.926,66.363,0.174
uycKX6T9cC2IX6FQlR6p5B,64,0.699,0.293,251427,0.462,0.0444,0.0954,Minor,0.0453,124.004,0.0623
DR04XHlSk091fBcGk8Bs09,32,0.973,0.214,210120,0.0566,0.931,0.111,Major,0.0374,94.865,0.0373
qRvGTWEmL8jO3ETcrhXVnM,34,0.952,0.498,77800,0.0887,0.869,0.135,Major,0.0349,112.449,0.449
ICPLP91GJKp01D8PZqMxlK,10,0.843,0.623,94027,0.64,0,0.764,Major,0.888,87.07,0.706
QqM90xUnql5BlFLoJKNgIw,54,0.102,0.757,211453,0.634,0,0.103,Minor,0.0299,119.985,0.76
4DpiFpvOXPrUkBsh2PjVYM,24,0.903,0.608,62020,0.354,0,0.839,Minor,0.915,79.987,0.522
RaOHRhl74oWj5MqQD1aVhf,39,0.992,0.51,151520,0.0885,0.88,0.683,Minor,0.0676,81.7,0.396
MKf8FaDDjwoBlorw3bI8Qs,10,0.769,0.552,45600,0.629,0,0.814,Major,0.917,98.441,0.759
q6gIuPqayGRvXyE95H7Nka,37,0.97,0.0841,150680,0.116,0.96,0.267,Major,0.0362,83.267,0.0461
vXWYePGdVw3CO9QCdSJDH2,57,0.103,0.343,139200,0.94,0,0.376,Major,0.156,117.714,0.888
uLskGg45Et0n39HGtRvDh2,58,0.0167,0.622,227800,0.865,2.34e-5,0.0692,Major,0.0531,149.706,0.87
kYBlG7cvkZmg5b5fGZ3EQX,29,0.995,0.497,289680,0.0068,0.946,0.0929,Major,0.0477,75.346,0.286
gJIs5XOwcJzDT6IlCcbyFM,54,7.97e-4,0.48,222053,0.826,1.01e-6,0.125,Major,0.0397,96,0.687
vtsLjBESjr9HmcNABYZWO9,18,0.778,0.481,211200,0.447,0,0.831,Major,0.938,86.215,0.437
nPPs1FP19SHxxsgqnzks0V,0,0.956,0.428,149027,0.333,3.72e-5,0.264,Major,0.318,76.225,0.253
jKMij0F5SPAAMYT0iB7lar,32,0.956,0.429,421333,0.116,0.787,0.343,Major,0.0419,134.891,0.425
gVnjTaUVXgwpBHaIoWMfUi,63,0.422,0.622,298533,0.736,1.18e-5,0.0829,Major,0.0292,110.24,0.723
Vy3d8zbfxW0CIE1SNcCmF4,61,0.204,0.503,281227,0.709,0.00438,0.0675,Major,0.0431,143.113,0.12
SVvYCBd7Z7qYkfQcq2i4Zi,18,0.626,0.488,458813,0.755,0,0.714,Major,0.943,84.871,0.155
ofa2lED4ilwG1oAMrpM8xz,33,0.994,0.377,238800,0.0495,0.925,0.0758,Major,0.0414,72.021,0.212
DKEsSCgjrhimsluv9lcI6y,58,0.00664,0.66,203413,0.944,0.416,0.787,Major,0.0514,127.028,0.677
cDiE6kYIcZLZrI7tnvh8Kb,69,0.0733,0.382,221693,0.416,0,0.0719,Major,0.0302,102.089,0.125
u9l1URSzXFUPZN2968MU9a,39,0.868,0.242,481955,0.281,0.945,0.0687,Major,0.0567,88.241,0.105
eDLtFOxVYi7M7xiGJSlexs,60,0.406,0.639,254640,0.347,2.68e-4,0.215,Minor,0.0421,72.978,0.247
vzXZHkcjHph3f90nRaGYj9,28,0.994,0.327,143720,0.0729,0.839,0.0986,Minor,0.038,61.961,0.105
nGXQWn04jnpepgsJUH0apY,62,0.0994,0.752,176440,0.684,0,0.0897,Major,0.15,141.075,0.539
nWEFSjGdroBSNaLLxox3qT,23,0.775,0.548,202573,0.887,0,0.691,Major,0.96,71.263,0.279
LuOqPW11YwPM8R0TzYBJCi,39,0.969,0.194,276000,0.135,9.49e-4,0.18,Major,0.0451,93.853,0.0421
tFiuBuwMEJVCV58DzTURb5,64,0.627,0.445,232067,0.378,0,0.0758,Major,0.0381,142.061,0.406
qF2HWX61VLrNbak6lKtCyl,45,0.00153,0.205,798573,0.956,1.19e-4,0.099,Minor,0.142,149.091,0.186
EIToRbHYtxQZ7ZFpw9wTNH,74,7.69e-4,0.366,255627,0.94,9.42e-5,0.188,Minor,0.0696,130.198,0.369
4LNXFF8ARUgBPjVLPpc4sE,12,0.806,0.554,230423,0.288,0,0.669,Major,0.95,71.67,0.429
HceaP22XceVBz43OhipVYl,15,0.925,0.484,36420,0.0697,0,0.526,Minor,0.0518,101.668,0.471
pzCGnfcbjbmL9LbNlSgP8n,26,0.585,0.45,94227,0.989,0,0.938,Major,0.909,82.908,0.0391
B3EnPY9CkpdzclK11ZNeSW,53,0.0218,0.595,201733,0.758,0,0.162,Major,0.033,126.963,0.517
3hq7oXVg75W319pJ1RXiXJ,56,0.0114,0.55,223653,0.917,0,0.221,Major,0.096,156.958,0.879
J28kx2QaPruwmc9Zm1iMQw,55,0.00781,0.473,200627,0.833,2.99e-5,0.0737,Minor,0.0423,175.02,0.705
8cEH1haKaObLDHxe5IV50R,44,0.799,0.656,205947,0.934,0,0.804,Major,0.874,108.18,0.487
1cgqtgqX7yp8juLcxSwpOH,32,0.623,0.272,233800,0.441,0.865,0.0659,Minor,0.0323,136.406,0.284
1ULOdryBAnYAufVHYdbdrW,42,0.992,0.169,153373,0.0375,0.953,0.0883,Major,0.0388,79.535,0.0374
tNaiQf6CcsFvmNtrR9wgw8,53,0.305,0.661,210284,0.626,0,0.345,Minor,0.135,95.971,0.691
XcnPYHdfsZBY0gYaJG5pEn,33,0.939,0.628,502418,0.83,0,0.825,Minor,0.927,118.729,0.32
rMFxhZJQevDiNjpF00SeRL,19,0.983,0.624,934040,0.388,0.0022,0.235,Major,0.934,87.213,0.709
HmExN0wzjzDBhRnFGAX2br,16,0.499,0.436,2544303,0.738,0,0.972,Major,0.888,55.575,0.0486
9VFyW1QKd7ml9qGzhlBFG9,0,0.978,0.346,38718,0.365,0.89,0.149,Major,0.0472,95.758,0.855
CqbCtRAlraCKAcHm2tiXKy,76,0.159,0.577,201173,0.756,2.32e-4,0.249,Major,0.115,176.75,0.663
yU0LHMlM5TFYkEOYpWi2xg,73,0.484,0.637,214720,0.864,0,0.222,Major,0.0468,99.995,0.706
jzWq5sp8IjD4i7rMbBKJhn,16,0.917,0.514,306507,0.494,1.21e-6,0.828,Major,0.883,82.808,0.161
wfeK1sLzhb9QAWYl6xV9XZ,27,0.754,0.489,341512,0.88,0,0.781,Major,0.562,116.077,0.41
OjZBWwAl7E7a5JMvKEeLG7,39,0.847,0.29,767342,0.0662,3.89e-6,0.159,Major,0.0434,143.825,0.0726
iHtAfkd5IcRVjJqfXQQSlI,19,0.832,0.541,94886,0.399,0,0.864,Minor,0.928,70.38,0.328
g3iCsbKJmPaeAmlWJe4JDJ,57,0.013,0.584,179120,0.762,0,0.109,Major,0.0355,93.993,0.395
LpftmXIRjSyx0TcAGS0wvb,15,0.506,0.451,149916,0.761,0,0.732,Major,0.163,120.256,0.521
DDH1cg32n88DSTxNYBJQp4,41,0.85,0.295,248733,0.0968,0.934,0.147,Major,0.0372,91.041,0.332
