circuit,gender,year,attacks,kills,errors,aces,serve_errors,blocks,digs,win
FIVB,M,2011,61,31,17,0,7,4,13,lose
FIVB,M,2011,54,25,10,0,7,0,15,lose
FIVB,M,2011,42,14,7,1,1,0,10,lose
FIVB,M,2011,49,25,8,1,2,2,6,lose
FIVB,M,2011,47,17,12,0,1,0,9,lose
FIVB,M,2011,42,19,11,0,3,0,5,lose
FIVB,M,2011,83,32,14,1,3,8,39,lose
FIVB,M,2011,49,26,14,1,5,1,7,lose
FIVB,M,2011,46,26,5,1,4,1,10,lose
FIVB,M,2011,76,28,15,4,5,3,13,lose
FIVB,M,2011,43,25,9,0,4,2,1,lose
FIVB,M,2011,84,35,14,2,9,4,22,lose
FIVB,M,2011,53,23,11,0,1,1,15,lose
FIVB,M,2011,72,35,19,5,8,1,14,lose
FIVB,M,2011,51,24,11,0,2,7,9,lose
FIVB,M,2011,56,29,11,0,5,4,11,lose
FIVB,M,2011,55,34,7,1,4,4,12,lose
FIVB,M,2011,45,18,9,1,1,3,15,lose
FIVB,M,2011,60,33,4,3,10,7,14,lose
FIVB,M,2011,39,12,9,1,4,1,9,lose
FIVB,M,2011,62,32,10,0,2,2,15,lose
FIVB,M,2011,44,23,9,1,5,1,7,lose
FIVB,M,2011,57,28,12,0,4,2,12,lose
FIVB,M,2011,42,19,7,0,3,7,7,lose
FIVB,M,2011,39,20,8,2,4,3,10,lose
FIVB,M,2011,51,26,11,2,4,9,13,lose
FIVB,M,2011,49,23,11,3,10,4,9,lose
FIVB,M,2011,54,31,10,4,7,3,14,lose
FIVB,M,2011,58,33,10,1,6,4,10,lose
FIVB,M,2011,44,21,6,0,6,0,8,lose
FIVB,M,2011,52,26,15,3,7,3,8,lose
FIVB,M,2011,53,29,10,0,3,4,9,lose
FIVB,M,2011,55,29,11,1,4,0,18,lose
FIVB,M,2011,75,40,13,4,13,1,18,lose
FIVB,M,2011,65,27,11,0,1,2,26,lose
FIVB,M,2011,55,26,10,2,6,1,8,lose
FIVB,M,2011,37,13,9,0,0,5,8,lose
FIVB,M,2011,78,32,18,2,3,3,21,lose
FIVB,M,2011,63,31,13,0,4,4,16,lose
FIVB,M,2011,49,23,12,1,6,1,7,lose
FIVB,M,2011,39,15,9,3,2,3,6,lose
FIVB,M,2011,69,37,13,2,10,2,11,lose
FIVB,M,2011,53,28,5,0,5,5,8,lose
FIVB,M,2011,73,45,14,2,8,3,14,lose
FIVB,M,2011,47,20,14,0,4,3,14,lose
FIVB,M,2011,46,20,7,0,1,2,13,lose
FIVB,M,2011,52,30,7,2,4,1,14,lose
FIVB,M,2011,69,37,16,1,10,2,13,lose
FIVB,M,2011,64,36,10,2,6,2,13,lose
FIVB,M,2011,41,21,9,0,3,3,6,lose
FIVB,M,2011,71,32,11,6,13,5,9,lose
FIVB,M,2011,59,32,8,1,2,8,16,lose
FIVB,M,2011,43,22,10,2,8,2,6,lose
FIVB,M,2011,48,19,12,3,2,2,17,lose
FIVB,M,2011,44,22,10,2,3,0,10,lose
FIVB,M,2011,84,43,14,3,6,0,24,lose
FIVB,M,2011,44,17,10,2,2,2,11,lose
FIVB,M,2011,42,19,8,3,5,2,6,lose
FIVB,M,2011,43,22,10,1,3,0,13,lose
FIVB,M,2011,54,28,13,1,0,0,15,lose
FIVB,M,2011,60,32,12,1,5,6,12,lose
FIVB,M,2011,63,37,10,2,4,3,9,lose
FIVB,M,2011,60,35,9,2,6,5,5,lose
FIVB,M,2011,57,33,6,3,5,2,14,lose
FIVB,M,2011,46,28,8,0,5,3,10,lose
FIVB,M,2011,48,25,10,0,7,2,8,lose
FIVB,M,2011,47,24,4,0,3,2,6,lose
FIVB,M,2011,42,19,12,0,4,1,6,lose
FIVB,M,2011,45,25,10,1,5,1,6,lose
FIVB,M,2011,68,31,10,0,1,4,14,lose
FIVB,M,2011,57,34,9,1,3,4,12,lose
FIVB,M,2011,65,34,10,0,0,5,15,lose
FIVB,M,2011,42,23,7,2,3,2,9,lose
FIVB,M,2011,46,19,12,2,5,1,9,lose
FIVB,M,2011,44,17,12,0,1,2,9,lose
FIVB,M,2011,41,22,7,4,5,0,5,lose
FIVB,M,2011,47,30,4,1,2,3,6,lose
FIVB,M,2011,58,27,14,2,4,3,12,lose
FIVB,M,2011,43,18,12,0,5,2,6,lose
FIVB,M,2011,48,24,9,1,1,0,13,lose
FIVB,M,2011,59,21,10,1,4,1,19,lose
FIVB,M,2011,80,33,7,0,7,1,22,lose
FIVB,M,2011,43,28,5,0,9,4,8,lose
FIVB,M,2011,75,34,17,3,7,6,21,lose
FIVB,M,2011,72,36,8,0,2,4,18,lose
FIVB,M,2011,43,21,7,0,4,4,5,lose
FIVB,M,2011,37,19,11,1,7,1,2,lose
FIVB,M,2011,46,20,9,0,3,1,11,lose
FIVB,M,2011,68,40,9,1,7,3,14,lose
FIVB,M,2011,58,35,9,2,6,2,8,lose
FIVB,M,2011,78,40,11,5,7,3,15,lose
FIVB,M,2011,49,29,7,0,5,8,13,lose
FIVB,M,2011,54,21,13,0,3,1,11,lose
FIVB,M,2011,68,38,8,1,2,7,17,lose
FIVB,M,2011,42,17,11,2,3,5,9,lose
FIVB,M,2011,50,23,6,1,6,1,11,lose
FIVB,M,2011,49,22,13,0,3,3,9,lose
FIVB,M,2011,44,19,6,1,3,5,4,lose
FIVB,M,2011,49,24,12,2,0,2,10,lose
FIVB,M,2011,52,24,10,0,7,3,9,lose
FIVB,M,2011,41,15,9,1,4,2,4,lose
FIVB,M,2011,63,34,10,1,8,6,14,lose
FIVB,M,2011,49,16,15,1,4,3,14,lose
FIVB,W,2011,24,9,4,1,2,1,6,lose
FIVB,W,2011,44,22,8,4,7,3,8,lose
FIVB,W,2011,46,20,10,3,5,1,8,lose
FIVB,W,2011,35,13,1,2,6,5,6,lose
FIVB,W,2011,47,20,7,2,4,2,11,lose
FIVB,W,2011,51,23,8,3,5,3,13,lose
FIVB,W,2011,38,12,9,1,2,0,4,lose
FIVB,W,2011,69,34,13,6,6,2,18,lose
FIVB,W,2011,36,14,5,0,0,1,5,lose
FIVB,W,2011,44,13,13,4,3,1,8,lose
FIVB,W,2011,43,13,6,1,3,0,11,lose
FIVB,W,2011,60,26,8,3,4,0,15,lose
FIVB,W,2011,41,17,3,2,7,1,8,lose
FIVB,W,2011,47,16,10,5,7,3,11,lose
FIVB,W,2011,56,19,11,6,3,1,14,lose
FIVB,W,2011,61,27,7,3,1,0,24,lose
FIVB,W,2011,55,24,10,5,1,0,15,lose
FIVB,W,2011,57,27,13,8,6,0,11,lose
FIVB,W,2011,45,19,6,2,3,2,8,lose
FIVB,W,2011,40,19,3,1,5,0,14,lose
FIVB,W,2011,46,23,5,3,4,0,11,lose
FIVB,W,2011,53,21,9,0,3,1,15,lose
FIVB,W,2011,45,21,12,4,5,3,10,lose
FIVB,W,2011,41,22,6,2,2,1,9,lose
FIVB,W,2011,49,23,10,3,3,2,8,lose
FIVB,W,2011,43,14,10,2,2,2,11,lose
FIVB,W,2011,52,20,3,1,3,0,19,lose
FIVB,W,2011,47,20,9,2,4,1,11,lose
FIVB,W,2011,65,29,9,2,2,0,23,lose
FIVB,W,2011,64,24,13,1,5,0,21,lose
FIVB,W,2011,45,22,6,2,1,2,12,lose
FIVB,W,2011,57,31,7,2,8,5,11,lose
FIVB,W,2011,36,19,3,0,2,0,6,lose
FIVB,W,2011,45,15,10,3,2,2,7,lose
FIVB,W,2011,41,18,10,6,8,2,8,lose
FIVB,W,2011,49,21,10,2,2,3,11,lose
FIVB,W,2011,79,31,12,4,7,0,19,lose
FIVB,W,2011,46,23,9,3,6,3,10,lose
FIVB,W,2011,59,27,8,2,5,3,12,lose
FIVB,W,2011,35,12,10,0,6,2,7,lose
FIVB,W,2011,54,27,10,1,10,1,13,lose
FIVB,W,2011,72,40,13,5,3,2,16,lose
FIVB,W,2011,55,27,8,1,3,4,15,lose
FIVB,W,2011,59,30,6,3,10,4,20,lose
FIVB,W,2011,53,23,8,3,1,4,12,lose
FIVB,W,2011,45,14,8,5,5,2,5,lose
FIVB,W,2011,54,25,7,4,6,2,13,lose
FIVB,W,2011,53,22,10,1,4,0,16,lose
FIVB,W,2011,52,26,9,3,1,1,8,lose
FIVB,W,2011,65,30,13,2,9,0,16,lose
FIVB,W,2011,48,22,6,1,4,0,12,lose
FIVB,W,2011,42,18,8,4,5,0,10,lose
FIVB,W,2011,53,19,4,0,5,1,17,lose
FIVB,W,2011,56,27,7,3,9,0,15,lose
FIVB,W,2011,48,22,14,3,5,0,11,lose
FIVB,W,2011,67,32,11,0,5,5,19,lose
FIVB,W,2011,45,20,8,3,1,0,9,lose
FIVB,W,2011,50,19,10,2,6,5,14,lose
FIVB,W,2011,41,20,9,2,3,2,5,lose
FIVB,W,2011,43,18,10,0,6,0,5,lose
FIVB,W,2011,61,33,3,5,6,0,11,lose
FIVB,W,2011,54,28,8,3,3,0,14,lose
FIVB,W,2011,41,20,4,2,4,0,7,lose
FIVB,W,2011,40,19,6,2,2,3,5,lose
FIVB,W,2011,49,25,8,1,4,0,14,lose
FIVB,W,2011,58,29,10,6,3,2,15,lose
FIVB,W,2011,60,28,9,2,5,0,19,lose
FIVB,W,2011,39,21,5,1,4,1,9,lose
FIVB,W,2011,37,20,5,1,7,1,8,lose
FIVB,W,2011,33,7,12,0,0,1,2,lose
FIVB,W,2011,51,20,8,2,2,1,14,lose
FIVB,W,2011,39,26,5,1,8,1,4,lose
FIVB,W,2011,74,38,9,0,3,0,24,lose
FIVB,W,2011,43,19,8,1,6,2,12,lose
FIVB,W,2011,52,22,10,1,3,4,16,lose
FIVB,W,2011,39,14,13,0,5,1,5,lose
FIVB,W,2011,46,21,9,0,5,0,10,lose
FIVB,W,2011,44,20,11,2,4,0,9,lose
FIVB,W,2011,50,25,5,3,2,1,9,lose
FIVB,W,2011,50,19,12,6,7,0,12,lose
FIVB,W,2011,45,18,8,1,6,0,10,lose
FIVB,W,2011,47,21,8,3,6,2,12,lose
FIVB,W,2011,75,41,6,3,5,1,25,lose
FIVB,W,2011,64,37,11,5,8,2,13,lose
FIVB,W,2011,42,22,10,1,2,0,12,lose
FIVB,W,2011,54,28,9,5,5,1,15,lose
FIVB,W,2011,48,25,9,1,6,1,10,lose
FIVB,W,2011,51,19,11,1,2,0,11,lose
FIVB,W,2011,69,38,7,6,4,1,18,lose
FIVB,W,2011,48,22,6,2,8,2,16,lose
FIVB,W,2011,67,34,16,7,9,0,16,lose
FIVB,W,2011,46,26,8,2,7,3,13,lose
FIVB,W,2011,62,27,15,3,6,2,18,lose
FIVB,W,2011,70,32,13,2,7,4,23,lose
FIVB,W,2011,56,23,13,0,3,2,12,lose
FIVB,W,2011,44,18,6,5,6,0,12,lose
FIVB,W,2011,65,33,8,3,5,4,18,lose
FIVB,W,2011,71,40,13,2,7,0,17,lose
FIVB,W,2011,53,28,3,1,3,0,14,lose
FIVB,W,2011,70,22,11,6,2,2,26,lose
FIVB,W,2011,79,40,10,2,7,1,21,lose
FIVB,W,2011,43,18,8,0,5,2,7,lose
FIVB,W,2011,38,16,4,2,5,3,7,lose
FIVB,W,2011,58,29,5,2,2,6,16,lose
FIVB,M,2012,73,31,0,2,10,2,23,lose
FIVB,M,2012,42,21,0,1,4,0,9,lose
FIVB,M,2012,37,18,0,0,10,2,8,lose
FIVB,M,2012,49,20,0,3,5,5,14,lose
FIVB,M,2012,60,26,0,1,9,5,20,lose
FIVB,M,2012,58,24,0,1,6,2,18,lose
FIVB,M,2012,53,29,0,0,12,7,13,lose
FIVB,M,2012,52,19,0,2,4,1,15,lose
FIVB,M,2012,57,28,0,0,5,2,12,lose
FIVB,M,2012,68,31,0,1,5,3,19,lose
FIVB,M,2012,47,25,0,3,0,1,13,lose
FIVB,M,2012,37,19,0,0,5,1,9,lose
FIVB,M,2012,44,22,0,0,6,4,9,lose
FIVB,M,2012,65,30,0,0,2,6,20,lose
FIVB,M,2012,51,31,0,3,3,0,15,lose
FIVB,M,2012,83,45,0,1,9,4,30,lose
FIVB,M,2012,76,40,0,6,7,3,24,lose
FIVB,M,2012,44,18,0,1,1,4,10,lose
FIVB,M,2012,59,33,0,0,2,4,17,lose
FIVB,M,2012,46,13,0,1,3,1,10,lose
FIVB,M,2012,40,17,0,1,3,0,5,lose
FIVB,M,2012,54,25,0,1,4,4,16,lose
FIVB,M,2012,50,22,0,1,4,4,14,lose
FIVB,M,2012,39,15,0,1,5,2,7,lose
FIVB,M,2012,59,28,0,1,1,7,18,lose
FIVB,M,2012,60,30,0,3,12,5,11,lose
FIVB,M,2012,55,24,0,0,0,1,13,lose
FIVB,M,2012,40,20,0,0,5,0,5,lose
FIVB,M,2012,49,24,0,0,0,3,13,lose
FIVB,M,2012,61,30,0,3,3,3,12,lose
FIVB,M,2012,47,21,0,2,7,1,10,lose
FIVB,M,2012,41,20,0,2,1,4,6,lose
FIVB,M,2012,36,20,0,1,7,3,6,lose
FIVB,M,2012,44,16,0,1,4,1,15,lose
FIVB,M,2012,47,22,0,2,2,0,13,lose
FIVB,M,2012,42,23,0,1,7,3,9,lose
FIVB,M,2012,67,33,0,0,4,5,21,lose
FIVB,M,2012,52,24,0,1,3,2,12,lose
FIVB,M,2012,44,18,0,2,8,4,9,lose
FIVB,M,2012,50,26,0,0,1,3,14,lose
FIVB,M,2012,48,23,0,1,4,1,7,lose
FIVB,M,2012,59,22,0,0,1,3,20,lose
FIVB,M,2012,39,20,0,1,6,2,11,lose
FIVB,M,2012,59,31,0,1,1,1,21,lose
FIVB,M,2012,36,18,0,3,4,2,6,lose
FIVB,M,2012,47,21,0,3,5,1,15,lose
FIVB,M,2012,61,31,0,1,4,2,17,lose
FIVB,M,2012,65,35,0,1,4,4,20,lose
FIVB,M,2012,36,16,0,1,2,2,14,lose
FIVB,M,2012,49,22,0,1,6,2,10,lose
FIVB,M,2012,55,21,0,1,2,5,19,lose
FIVB,M,2012,45,13,0,2,5,5,12,lose
FIVB,M,2012,72,39,0,2,6,3,21,lose
FIVB,M,2012,74,41,0,2,8,3,23,lose
FIVB,W,2012,53,25,0,2,0,2,19,lose
FIVB,W,2012,39,11,0,0,2,0,5,lose
FIVB,W,2012,53,11,0,1,5,1,11,lose
FIVB,W,2012,57,20,0,2,5,3,17,lose
FIVB,W,2012,35,15,0,0,2,1,2,lose
FIVB,W,2012,45,19,0,1,5,2,10,lose
FIVB,W,2012,68,36,0,6,10,3,18,lose
FIVB,W,2012,45,20,0,2,2,0,22,lose
FIVB,W,2012,55,25,0,4,7,4,20,lose
FIVB,W,2012,61,34,0,4,4,1,20,lose
FIVB,W,2012,42,25,0,2,4,0,7,lose
FIVB,W,2012,73,36,0,1,6,2,21,lose
FIVB,W,2012,59,28,0,5,6,2,19,lose
FIVB,W,2012,56,26,0,0,3,4,19,lose
FIVB,W,2012,67,28,0,3,3,1,26,lose
FIVB,W,2012,46,24,0,1,9,2,12,lose
FIVB,W,2012,66,26,0,2,3,3,31,lose
FIVB,W,2012,70,26,0,3,2,4,26,lose
FIVB,W,2012,51,28,0,0,11,0,16,lose
FIVB,W,2012,32,17,0,4,7,1,6,lose
FIVB,W,2012,39,22,0,6,6,1,2,lose
FIVB,W,2012,52,23,0,3,6,2,20,lose
FIVB,W,2012,42,18,0,1,6,4,8,lose
FIVB,W,2012,65,32,0,8,5,2,16,lose
FIVB,W,2012,62,26,0,3,8,2,18,lose
FIVB,W,2012,53,19,0,4,7,3,11,lose
FIVB,W,2012,77,43,0,4,9,2,17,lose
FIVB,W,2012,37,16,0,2,7,3,8,lose
FIVB,W,2012,39,14,0,0,5,2,10,lose
FIVB,W,2012,53,28,0,6,8,0,13,lose
FIVB,W,2012,70,32,0,1,11,2,27,lose
FIVB,W,2012,48,22,0,5,0,3,12,lose
FIVB,W,2012,41,19,0,1,6,2,12,lose
FIVB,W,2012,81,38,0,6,4,4,19,lose
FIVB,W,2012,68,37,0,1,8,0,20,lose
FIVB,W,2012,46,19,0,2,8,3,15,lose
FIVB,W,2012,53,16,0,1,5,1,15,lose
FIVB,W,2012,36,14,0,6,1,0,10,lose
FIVB,W,2012,43,20,0,0,9,5,8,lose
FIVB,W,2012,46,23,0,0,6,0,9,lose
FIVB,W,2012,70,29,0,4,6,1,23,lose
FIVB,W,2012,33,15,0,2,4,1,7,lose
FIVB,W,2012,45,18,0,2,4,0,13,lose
FIVB,W,2012,43,18,0,0,7,0,13,lose
FIVB,W,2012,37,15,0,1,5,0,6,lose
FIVB,W,2012,59,28,0,1,3,2,27,lose
FIVB,W,2012,53,18,0,4,7,3,20,lose
FIVB,W,2012,54,21,0,3,4,3,19,lose
FIVB,W,2012,52,22,0,1,3,0,14,lose
FIVB,W,2012,40,19,0,1,2,0,11,lose
FIVB,W,2012,64,36,0,4,4,0,17,lose
FIVB,W,2012,67,35,0,0,2,1,34,lose
FIVB,W,2012,57,35,0,4,5,4,14,lose
FIVB,W,2012,44,22,0,2,4,2,9,lose
FIVB,W,2013,71,32,5,6,3,1,21,lose
FIVB,W,2013,36,16,3,0,5,0,8,lose
FIVB,W,2013,77,31,8,2,4,1,25,lose
FIVB,W,2013,67,29,8,3,7,3,10,lose
FIVB,W,2013,48,21,9,3,2,3,5,lose
FIVB,W,2013,45,12,7,1,2,0,13,lose
FIVB,W,2013,44,23,5,2,3,1,7,lose
FIVB,W,2013,70,38,5,3,7,0,16,lose
FIVB,W,2013,45,21,10,3,2,2,12,lose
FIVB,W,2013,48,16,11,1,5,0,4,lose
FIVB,W,2013,48,21,6,1,3,5,14,lose
FIVB,W,2013,44,16,6,2,3,5,5,lose
FIVB,W,2013,41,22,7,1,6,0,5,lose
FIVB,W,2013,66,27,10,3,9,4,13,lose
FIVB,W,2013,21,12,2,2,0,1,2,lose
FIVB,W,2013,68,25,10,3,1,1,12,lose
FIVB,W,2013,46,27,4,1,4,0,8,lose
FIVB,W,2013,51,21,11,5,2,2,1,lose
FIVB,W,2013,41,20,6,3,7,0,3,lose
FIVB,W,2013,43,13,10,1,3,0,4,lose
FIVB,W,2013,62,31,11,1,6,2,18,lose
FIVB,W,2013,53,31,3,7,2,2,3,lose
FIVB,W,2013,55,26,15,2,9,0,6,lose
FIVB,W,2013,43,19,11,1,2,0,5,lose
FIVB,W,2013,40,20,6,4,5,3,3,lose
FIVB,W,2013,39,21,9,2,5,0,8,lose
FIVB,W,2013,46,22,10,0,2,1,10,lose
FIVB,W,2013,34,14,2,2,5,1,0,lose
FIVB,W,2013,59,38,7,3,11,7,14,lose
FIVB,W,2013,50,23,9,2,8,0,6,lose
FIVB,W,2013,57,31,8,1,8,2,15,lose
FIVB,W,2013,43,15,8,4,6,2,14,lose
FIVB,W,2013,37,18,6,1,6,1,8,lose
FIVB,W,2013,37,10,10,3,7,3,10,lose
FIVB,W,2013,44,18,10,2,6,1,10,lose
FIVB,W,2013,38,16,6,2,5,1,5,lose
FIVB,W,2013,38,15,8,2,9,0,11,lose
FIVB,W,2013,63,36,5,5,8,1,16,lose
FIVB,W,2013,47,24,9,6,5,2,1,lose
FIVB,W,2013,58,32,5,4,9,5,5,lose
FIVB,W,2013,69,26,11,4,8,1,13,lose
FIVB,W,2013,42,21,5,2,3,0,4,lose
FIVB,W,2013,51,19,8,0,4,1,10,lose
FIVB,W,2013,43,17,4,0,0,1,13,lose
FIVB,W,2013,48,22,5,2,3,1,10,lose
FIVB,W,2013,39,23,4,1,6,1,6,lose
FIVB,W,2013,65,38,11,0,1,0,21,lose
FIVB,W,2013,58,29,6,7,4,2,17,lose
FIVB,W,2013,76,35,14,1,5,1,17,lose
FIVB,W,2013,55,35,6,2,6,5,17,lose
FIVB,W,2013,77,36,10,2,4,1,35,lose
FIVB,W,2013,38,18,10,2,6,0,2,lose
FIVB,W,2013,65,30,13,5,9,2,12,lose
FIVB,W,2013,42,17,12,1,2,0,9,lose
FIVB,W,2013,30,18,8,2,4,2,3,lose
FIVB,W,2013,64,31,10,3,4,2,17,lose
FIVB,W,2013,52,24,4,0,3,2,11,lose
FIVB,W,2013,46,17,8,3,4,3,10,lose
FIVB,W,2013,71,38,6,5,9,3,7,lose
FIVB,W,2013,69,25,10,3,5,5,13,lose
FIVB,W,2013,46,19,8,1,5,2,8,lose
FIVB,W,2013,65,34,9,0,4,2,15,lose
FIVB,W,2013,33,15,3,2,2,1,6,lose
FIVB,W,2013,48,21,6,2,6,1,10,lose
FIVB,W,2013,48,17,5,1,3,0,8,lose
FIVB,W,2013,39,15,4,2,3,0,7,lose
FIVB,W,2013,38,26,7,1,7,0,9,lose
FIVB,W,2013,66,30,14,5,3,4,17,lose
FIVB,W,2013,26,8,4,0,1,1,3,lose
FIVB,W,2013,50,19,7,3,2,1,6,lose
FIVB,W,2013,62,34,7,5,8,6,9,lose
FIVB,W,2013,40,19,9,2,2,0,4,lose
FIVB,W,2013,71,36,5,3,11,1,8,lose
FIVB,W,2013,47,18,14,1,3,2,5,lose
FIVB,W,2013,50,28,7,5,5,1,9,lose
FIVB,W,2013,46,25,4,4,6,2,3,lose
FIVB,W,2013,45,24,4,2,3,1,9,lose
FIVB,W,2013,54,35,7,3,4,2,9,lose
FIVB,W,2013,73,31,10,2,6,3,20,lose
FIVB,W,2013,50,24,12,3,5,1,5,lose
FIVB,W,2013,47,22,13,3,6,2,9,lose
FIVB,W,2013,67,30,8,3,6,4,15,lose
FIVB,W,2013,49,26,4,3,3,2,11,lose
FIVB,W,2013,44,20,1,3,4,1,4,lose
FIVB,W,2013,61,40,9,8,11,5,10,lose
FIVB,W,2013,72,31,9,1,9,3,8,lose
FIVB,W,2013,41,22,3,5,7,1,11,lose
FIVB,W,2013,40,16,7,1,5,6,9,lose
FIVB,W,2013,60,34,10,1,4,3,9,lose
FIVB,W,2013,47,16,9,4,2,2,9,lose
FIVB,W,2013,51,22,9,4,4,1,4,lose
FIVB,W,2013,40,23,7,1,4,0,3,lose
FIVB,W,2013,63,31,12,5,7,4,10,lose
FIVB,W,2013,45,19,6,0,6,1,12,lose
FIVB,W,2013,45,23,4,1,6,3,5,lose
FIVB,W,2013,77,36,11,1,5,2,17,lose
FIVB,W,2013,53,21,13,1,4,2,12,lose
FIVB,W,2013,64,32,11,6,8,2,11,lose
FIVB,W,2013,63,33,8,2,4,1,16,lose
FIVB,W,2013,37,19,5,1,0,2,5,lose
FIVB,W,2013,55,23,7,1,4,2,8,lose
FIVB,W,2013,47,28,6,1,3,0,10,lose
FIVB,W,2013,73,38,9,4,8,2,17,lose
FIVB,M,2013,48,25,11,0,1,0,15,lose
FIVB,M,2013,41,23,7,0,2,5,6,lose
FIVB,M,2013,49,24,7,2,5,3,15,lose
FIVB,M,2013,40,15,15,0,1,2,5,lose
FIVB,M,2013,45,16,10,1,5,1,1,lose
FIVB,M,2013,57,28,12,2,5,4,3,lose
FIVB,M,2013,51,22,9,2,3,4,6,lose
FIVB,M,2013,52,26,12,3,1,6,6,lose
FIVB,M,2013,74,30,14,2,7,5,16,lose
FIVB,M,2013,40,16,11,0,4,2,1,lose
FIVB,M,2013,36,23,5,0,8,1,4,lose
FIVB,M,2013,45,25,10,0,3,3,5,lose
FIVB,M,2013,67,29,15,0,5,3,21,lose
FIVB,M,2013,58,32,12,2,6,8,13,lose
FIVB,M,2013,44,20,15,1,2,4,8,lose
FIVB,M,2013,51,33,6,0,4,5,5,lose
FIVB,M,2013,46,24,7,0,3,4,10,lose
FIVB,M,2013,58,32,13,4,10,3,5,lose
FIVB,M,2013,47,25,8,4,9,0,11,lose
FIVB,M,2013,55,33,15,2,7,4,5,lose
FIVB,M,2013,61,28,14,0,7,6,8,lose
FIVB,M,2013,57,35,13,0,5,4,9,lose
FIVB,M,2013,35,16,11,1,5,0,3,lose
FIVB,M,2013,56,24,10,4,2,7,13,lose
FIVB,M,2013,41,26,10,2,7,2,4,lose
FIVB,M,2013,47,28,9,4,11,5,3,lose
FIVB,M,2013,41,24,6,2,4,0,5,lose
FIVB,M,2013,35,17,12,0,3,3,3,lose
FIVB,M,2013,73,35,13,3,5,4,19,lose
FIVB,M,2013,61,31,11,2,5,5,6,lose
FIVB,M,2013,82,49,8,1,10,4,13,lose
FIVB,M,2013,60,31,12,2,8,6,9,lose
FIVB,M,2013,51,25,13,3,5,2,13,lose
FIVB,M,2013,55,29,6,1,3,4,7,lose
FIVB,M,2013,63,36,11,0,6,4,15,lose
FIVB,M,2013,50,28,7,1,7,1,8,lose
FIVB,M,2013,66,29,14,3,1,9,12,lose
FIVB,M,2013,54,31,7,3,6,2,12,lose
FIVB,M,2013,62,32,8,0,5,5,12,lose
FIVB,M,2013,60,28,14,3,5,1,7,lose
FIVB,M,2013,67,27,12,4,4,2,19,lose
FIVB,M,2013,45,13,6,0,4,2,5,lose
FIVB,M,2013,48,25,8,0,1,1,2,lose
FIVB,M,2013,37,17,9,0,0,4,5,lose
FIVB,M,2013,41,17,7,1,5,2,8,lose
FIVB,M,2013,75,32,16,0,1,3,15,lose
FIVB,M,2013,81,42,14,2,7,2,17,lose
FIVB,M,2013,52,31,8,3,3,5,1,lose
FIVB,M,2013,41,19,7,0,5,4,5,lose
FIVB,M,2013,44,13,12,2,4,0,8,lose
FIVB,M,2013,45,20,11,1,7,1,4,lose
FIVB,M,2013,56,34,6,2,5,6,18,lose
FIVB,M,2013,37,22,3,1,6,1,7,lose
FIVB,M,2013,31,20,8,1,10,0,2,lose
FIVB,M,2013,39,20,9,1,2,3,1,lose
FIVB,M,2013,37,20,4,1,5,2,3,lose
FIVB,M,2013,58,35,5,2,5,3,7,lose
FIVB,M,2013,63,36,13,2,7,2,11,lose
FIVB,M,2013,53,34,8,0,8,1,16,lose
FIVB,M,2013,57,35,8,2,9,3,4,lose
FIVB,M,2013,50,19,13,3,4,3,2,lose
FIVB,M,2013,47,22,7,1,6,3,8,lose
FIVB,M,2013,50,26,10,2,7,4,10,lose
FIVB,M,2013,38,24,9,2,6,1,2,lose
FIVB,M,2013,60,31,15,3,4,5,21,lose
FIVB,M,2013,18,11,3,0,2,0,2,lose
FIVB,M,2013,46,22,10,0,5,2,7,lose
FIVB,M,2013,53,31,13,3,5,3,9,lose
FIVB,M,2013,43,26,9,0,5,4,7,lose
FIVB,M,2013,43,18,12,2,5,2,3,lose
FIVB,M,2013,51,21,8,2,3,1,10,lose
FIVB,M,2013,51,25,13,1,3,2,6,lose
FIVB,M,2013,36,26,3,0,5,2,7,lose
FIVB,M,2013,42,24,1,0,5,2,3,lose
FIVB,M,2013,49,27,10,1,3,4,8,lose
FIVB,M,2013,49,18,9,5,5,3,4,lose
FIVB,M,2013,43,15,12,0,3,1,8,lose
FIVB,M,2013,74,33,16,1,3,7,8,lose
FIVB,M,2013,51,26,7,1,3,0,13,lose
FIVB,M,2013,45,23,13,0,7,1,7,lose
FIVB,M,2013,49,24,7,0,1,4,7,lose
FIVB,M,2013,49,30,6,1,1,8,6,lose
FIVB,M,2013,63,35,7,1,3,2,7,lose
FIVB,M,2013,69,43,12,1,6,5,7,lose
FIVB,M,2013,59,39,4,0,5,2,7,lose
FIVB,M,2013,34,16,8,2,7,4,3,lose
FIVB,M,2013,52,21,15,2,3,2,10,lose
FIVB,M,2013,38,21,6,5,5,3,6,lose
FIVB,M,2013,44,25,7,1,3,1,8,lose
FIVB,M,2013,53,33,9,1,6,2,7,lose
FIVB,M,2013,55,26,10,2,7,2,11,lose
FIVB,M,2013,45,24,6,1,5,3,9,lose
FIVB,M,2013,45,24,8,0,4,2,8,lose
FIVB,M,2013,68,32,16,3,6,4,17,lose
FIVB,M,2013,57,33,9,4,7,6,10,lose
FIVB,M,2013,43,23,11,0,9,4,7,lose
FIVB,M,2013,55,22,11,0,1,1,16,lose
FIVB,M,2013,47,23,6,3,7,5,12,lose
FIVB,M,2013,38,15,9,2,3,2,6,lose
